,datetime,water_level,station,24hr
177238,2022-10-12,12.22,Science Garden,0.0
177239,2022-10-12,12.22,Sitio Wawa,7.0
177240,2022-10-12,12.22,Taytay,0.0
177241,2022-10-12,12.22,Valenzuela NHS,0.5
177840,2022-10-13,12.03,Airport (PAGASA),0.0
177841,2022-10-13,12.03,Antipolo,0.5
177842,2022-10-13,12.03,Bagong Nayon,0.0
177843,2022-10-13,12.03,Boso Boso,0.0
177844,2022-10-13,12.03,Calawis,0.5
177845,2022-10-13,12.03,Guadanoville,0.0
177846,2022-10-13,12.03,Ko-Phil IT Center,0.0
177847,2022-10-13,12.03,La Mesa Dam,0.0
177848,2022-10-13,12.03,Macabud,0.0
177849,2022-10-13,12.03,Mandaluyong,0.0
177850,2022-10-13,12.03,Marikina (Youth Camp),0.5
177851,2022-10-13,12.03,Mt. Aries,0.0
177852,2022-10-13,12.03,Mt. Campana,3.0
177853,2022-10-13,12.03,Mt. Oro,1.0
177854,2022-10-13,12.03,Nangka,0.0
177855,2022-10-13,12.03,Napindan,0.0
177856,2022-10-13,12.03,Pacweld,0.0
177857,2022-10-13,12.03,Pasig City Hall,0.0
177858,2022-10-13,12.03,Pintong Bukawe,0.0
177859,2022-10-13,12.03,Port Area Synop,0.0
177860,2022-10-13,12.03,San Mateo-2,0.0
177861,2022-10-13,12.03,San Pedro 9 Chapel,0.0
177862,2022-10-13,12.03,Science Garden,0.0
177863,2022-10-13,12.03,Sitio Wawa,0.0
177864,2022-10-13,12.03,Taytay,0.0
177865,2022-10-13,12.03,Valenzuela NHS,0.0
178464,2022-10-14,12.07,Airport (PAGASA),0.0
178465,2022-10-14,12.07,Antipolo,3.0
178466,2022-10-14,12.07,Bagong Nayon,36.5
178467,2022-10-14,12.07,Boso Boso,1.0
178468,2022-10-14,12.07,Calawis,0.0
178469,2022-10-14,12.07,Guadanoville,0.0
178470,2022-10-14,12.07,Ko-Phil IT Center,4.0
178471,2022-10-14,12.07,La Mesa Dam,0.0
178472,2022-10-14,12.07,Macabud,0.0
178473,2022-10-14,12.07,Mandaluyong,38.5
178474,2022-10-14,12.07,Marikina (Youth Camp),2.0
178475,2022-10-14,12.07,Mt. Aries,68.0
178476,2022-10-14,12.07,Mt. Campana,0.0
178477,2022-10-14,12.07,Mt. Oro,0.0
178478,2022-10-14,12.07,Nangka,44.0
178479,2022-10-14,12.07,Napindan,11.0
178480,2022-10-14,12.07,Pacweld,0.0
178481,2022-10-14,12.07,Pasig City Hall,0.0
178482,2022-10-14,12.07,Pintong Bukawe,0.0
178483,2022-10-14,12.07,Port Area Synop,26.5
178484,2022-10-14,12.07,San Mateo-2,84.5
178485,2022-10-14,12.07,San Pedro 9 Chapel,5.0
178486,2022-10-14,12.07,Science Garden,37.0
178487,2022-10-14,12.07,Sitio Wawa,0.0
178488,2022-10-14,12.07,Taytay,5.5
178489,2022-10-14,12.07,Valenzuela NHS,2.0
179088,2022-10-15,12.08,Airport (PAGASA),0.0
179089,2022-10-15,12.08,Antipolo,5.5
179090,2022-10-15,12.08,Bagong Nayon,5.0
179091,2022-10-15,12.08,Boso Boso,28.0
179092,2022-10-15,12.08,Calawis,40.5
179093,2022-10-15,12.08,Guadanoville,0.5
179094,2022-10-15,12.08,Ko-Phil IT Center,1.0
179095,2022-10-15,12.08,La Mesa Dam,0.0
179096,2022-10-15,12.08,Macabud,4.0
179097,2022-10-15,12.08,Mandaluyong,3.5
179098,2022-10-15,12.08,Marikina (Youth Camp),1.5
179099,2022-10-15,12.08,Mt. Aries,2.0
179100,2022-10-15,12.08,Mt. Campana,28.0
179101,2022-10-15,12.08,Mt. Oro,4.0
179102,2022-10-15,12.08,Nangka,8.0
179103,2022-10-15,12.08,Napindan,3.0
179104,2022-10-15,12.08,Pacweld,0.0
179105,2022-10-15,12.08,Pasig City Hall,0.0
179106,2022-10-15,12.08,Pintong Bukawe,0.0
179107,2022-10-15,12.08,Port Area Synop,0.0
179108,2022-10-15,12.08,San Mateo-2,6.5
179109,2022-10-15,12.08,San Pedro 9 Chapel,0.0
179110,2022-10-15,12.08,Science Garden,3.0
179111,2022-10-15,12.08,Sitio Wawa,40.0
179112,2022-10-15,12.08,Taytay,16.5
179113,2022-10-15,12.08,Valenzuela NHS,0.0
179712,2022-10-16,12.11,Airport (PAGASA),0.0
179713,2022-10-16,12.11,Antipolo,0.0
179714,2022-10-16,12.11,Bagong Nayon,0.0
179715,2022-10-16,12.11,Boso Boso,1.0
179716,2022-10-16,12.11,Calawis,0.0
179717,2022-10-16,12.11,Guadanoville,0.5
179718,2022-10-16,12.11,Ko-Phil IT Center,0.0
179719,2022-10-16,12.11,La Mesa Dam,0.0
179720,2022-10-16,12.11,Macabud,0.0
179721,2022-10-16,12.11,Mandaluyong,0.0
179722,2022-10-16,12.11,Marikina (Youth Camp),0.5
179723,2022-10-16,12.11,Mt. Aries,0.0
179724,2022-10-16,12.11,Mt. Campana,0.0
179725,2022-10-16,12.11,Mt. Oro,0.0
179726,2022-10-16,12.11,Nangka,0.0
179727,2022-10-16,12.11,Napindan,0.0
179728,2022-10-16,12.11,Pacweld,0.0
179729,2022-10-16,12.11,Pasig City Hall,0.0
179730,2022-10-16,12.11,Pintong Bukawe,0.0
179731,2022-10-16,12.11,Port Area Synop,0.0
179732,2022-10-16,12.11,San Mateo-2,0.0
179733,2022-10-16,12.11,San Pedro 9 Chapel,0.0
179734,2022-10-16,12.11,Science Garden,0.0
179735,2022-10-16,12.11,Sitio Wawa,0.5
179736,2022-10-16,12.11,Taytay,0.0
179737,2022-10-16,12.11,Valenzuela NHS,0.0
180336,2022-10-17,12.05,Airport (PAGASA),0.0
180337,2022-10-17,12.05,Antipolo,1.0
180338,2022-10-17,12.05,Bagong Nayon,0.5
180339,2022-10-17,12.05,Boso Boso,0.0
180340,2022-10-17,12.05,Calawis,1.5
180341,2022-10-17,12.05,Guadanoville,0.0
180342,2022-10-17,12.05,Ko-Phil IT Center,0.0
180343,2022-10-17,12.05,La Mesa Dam,0.0
180344,2022-10-17,12.05,Macabud,0.0
180345,2022-10-17,12.05,Mandaluyong,0.0
180346,2022-10-17,12.05,Marikina (Youth Camp),1.0
180347,2022-10-17,12.05,Mt. Aries,0.0
180348,2022-10-17,12.05,Mt. Campana,0.0
180349,2022-10-17,12.05,Mt. Oro,0.0
180350,2022-10-17,12.05,Nangka,0.0
180351,2022-10-17,12.05,Napindan,0.0
180352,2022-10-17,12.05,Pacweld,0.0
180353,2022-10-17,12.05,Pasig City Hall,0.0
180354,2022-10-17,12.05,Pintong Bukawe,0.0
180355,2022-10-17,12.05,Port Area Synop,0.0
180356,2022-10-17,12.05,San Mateo-2,0.0
180357,2022-10-17,12.05,San Pedro 9 Chapel,0.0
180358,2022-10-17,12.05,Science Garden,0.0
180359,2022-10-17,12.05,Sitio Wawa,0.0
180360,2022-10-17,12.05,Taytay,2.0
180361,2022-10-17,12.05,Valenzuela NHS,0.0
180960,2022-10-18,12.03,Airport (PAGASA),3.5
180961,2022-10-18,12.03,Antipolo,5.0
180962,2022-10-18,12.03,Bagong Nayon,1.5
180963,2022-10-18,12.03,Boso Boso,1.0
180964,2022-10-18,12.03,Calawis,2.0
180965,2022-10-18,12.03,Guadanoville,8.0
180966,2022-10-18,12.03,Ko-Phil IT Center,7.0
180967,2022-10-18,12.03,La Mesa Dam,0.0
180968,2022-10-18,12.03,Macabud,8.5
180969,2022-10-18,12.03,Mandaluyong,0.0
180970,2022-10-18,12.03,Marikina (Youth Camp),0.0
180971,2022-10-18,12.03,Mt. Aries,1.0
180972,2022-10-18,12.03,Mt. Campana,1.0
180973,2022-10-18,12.03,Mt. Oro,2.0
180974,2022-10-18,12.03,Nangka,2.0
180975,2022-10-18,12.03,Napindan,0.0
180976,2022-10-18,12.03,Pacweld,0.0
180977,2022-10-18,12.03,Pasig City Hall,0.0
180978,2022-10-18,12.03,Pintong Bukawe,0.0
180979,2022-10-18,12.03,Port Area Synop,0.0
180980,2022-10-18,12.03,San Mateo-2,3.5
180981,2022-10-18,12.03,San Pedro 9 Chapel,6.5
180982,2022-10-18,12.03,Science Garden,1.0
180983,2022-10-18,12.03,Sitio Wawa,2.5
180984,2022-10-18,12.03,Taytay,4.5
180985,2022-10-18,12.03,Valenzuela NHS,1.0
181584,2022-10-19,12.08,Airport (PAGASA),0.0
181585,2022-10-19,12.08,Antipolo,0.0
181586,2022-10-19,12.08,Bagong Nayon,0.0
181587,2022-10-19,12.08,Boso Boso,1.0
181588,2022-10-19,12.08,Calawis,0.5
181589,2022-10-19,12.08,Guadanoville,9.0
181590,2022-10-19,12.08,Ko-Phil IT Center,0.0
181591,2022-10-19,12.08,La Mesa Dam,0.0
181592,2022-10-19,12.08,Macabud,5.0
181593,2022-10-19,12.08,Mandaluyong,0.0
181594,2022-10-19,12.08,Marikina (Youth Camp),0.0
181595,2022-10-19,12.08,Mt. Aries,0.0
181596,2022-10-19,12.08,Mt. Campana,9.0
181597,2022-10-19,12.08,Mt. Oro,16.0
181598,2022-10-19,12.08,Nangka,0.0
181599,2022-10-19,12.08,Napindan,0.0
181600,2022-10-19,12.08,Pacweld,0.0
181601,2022-10-19,12.08,Pasig City Hall,0.0
181602,2022-10-19,12.08,Pintong Bukawe,0.0
181603,2022-10-19,12.08,Port Area Synop,0.0
181604,2022-10-19,12.08,San Mateo-2,2.5
181605,2022-10-19,12.08,San Pedro 9 Chapel,0.0
181606,2022-10-19,12.08,Science Garden,0.0
181607,2022-10-19,12.08,Sitio Wawa,0.5
181608,2022-10-19,12.08,Taytay,0.0
181609,2022-10-19,12.08,Valenzuela NHS,0.0
182208,2022-10-20,12.25,Airport (PAGASA),28.0
182209,2022-10-20,12.25,Antipolo,48.5
182210,2022-10-20,12.25,Bagong Nayon,27.0
182211,2022-10-20,12.25,Boso Boso,49.0
182212,2022-10-20,12.25,Calawis,59.5
182213,2022-10-20,12.25,Guadanoville,19.0
182214,2022-10-20,12.25,Ko-Phil IT Center,25.5
182215,2022-10-20,12.25,La Mesa Dam,42.5
182216,2022-10-20,12.25,Macabud,25.0
182217,2022-10-20,12.25,Mandaluyong,4.5
182218,2022-10-20,12.25,Marikina (Youth Camp),2.5
182219,2022-10-20,12.25,Mt. Aries,26.0
182220,2022-10-20,12.25,Mt. Campana,11.0
182221,2022-10-20,12.25,Mt. Oro,25.0
182222,2022-10-20,12.25,Nangka,19.0
182223,2022-10-20,12.25,Napindan,4.0
182224,2022-10-20,12.25,Pacweld,0.0
182225,2022-10-20,12.25,Pasig City Hall,0.0
182226,2022-10-20,12.25,Pintong Bukawe,0.0
182227,2022-10-20,12.25,Port Area Synop,44.0
182228,2022-10-20,12.25,San Mateo-2,18.0
182229,2022-10-20,12.25,San Pedro 9 Chapel,24.0
182230,2022-10-20,12.25,Science Garden,79.0
182231,2022-10-20,12.25,Sitio Wawa,17.0
182232,2022-10-20,12.25,Taytay,12.0
182233,2022-10-20,12.25,Valenzuela NHS,29.5
182832,2022-10-21,12.35,Airport (PAGASA),3.0
182833,2022-10-21,12.35,Antipolo,1.5
182834,2022-10-21,12.35,Bagong Nayon,1.5
182835,2022-10-21,12.35,Boso Boso,3.0
182836,2022-10-21,12.35,Calawis,6.0
182837,2022-10-21,12.35,Guadanoville,90.0
182838,2022-10-21,12.35,Ko-Phil IT Center,13.5
182839,2022-10-21,12.35,La Mesa Dam,16.5
182840,2022-10-21,12.35,Macabud,14.5
182841,2022-10-21,12.35,Mandaluyong,25.0
182842,2022-10-21,12.35,Marikina (Youth Camp),1.5
182843,2022-10-21,12.35,Mt. Aries,3.0
182844,2022-10-21,12.35,Mt. Campana,33.0
182845,2022-10-21,12.35,Mt. Oro,44.0
182846,2022-10-21,12.35,Nangka,65.0
182847,2022-10-21,12.35,Napindan,1.0
182848,2022-10-21,12.35,Pacweld,0.0
182849,2022-10-21,12.35,Pasig City Hall,0.0
182850,2022-10-21,12.35,Pintong Bukawe,0.0
182851,2022-10-21,12.35,Port Area Synop,2.5
182852,2022-10-21,12.35,San Mateo-2,26.5
182853,2022-10-21,12.35,San Pedro 9 Chapel,11.5
182854,2022-10-21,12.35,Science Garden,8.0
182855,2022-10-21,12.35,Sitio Wawa,44.5
182856,2022-10-21,12.35,Taytay,1.0
182857,2022-10-21,12.35,Valenzuela NHS,6.0
183456,2022-10-22,12.07,Airport (PAGASA),0.0
183457,2022-10-22,12.07,Antipolo,0.0
183458,2022-10-22,12.07,Bagong Nayon,0.0
183459,2022-10-22,12.07,Boso Boso,0.0
183460,2022-10-22,12.07,Calawis,0.0
183461,2022-10-22,12.07,Guadanoville,1.5
183462,2022-10-22,12.07,Ko-Phil IT Center,1.0
183463,2022-10-22,12.07,La Mesa Dam,0.0
183464,2022-10-22,12.07,Macabud,0.0
183465,2022-10-22,12.07,Mandaluyong,0.0
183466,2022-10-22,12.07,Marikina (Youth Camp),0.5
183467,2022-10-22,12.07,Mt. Aries,0.0
183468,2022-10-22,12.07,Mt. Campana,0.0
183469,2022-10-22,12.07,Mt. Oro,1.0
183470,2022-10-22,12.07,Nangka,0.0
183471,2022-10-22,12.07,Napindan,0.0
183472,2022-10-22,12.07,Pacweld,0.0
183473,2022-10-22,12.07,Pasig City Hall,0.0
183474,2022-10-22,12.07,Pintong Bukawe,0.0
183475,2022-10-22,12.07,Port Area Synop,0.0
183476,2022-10-22,12.07,San Mateo-2,0.0
183477,2022-10-22,12.07,San Pedro 9 Chapel,2.5
183478,2022-10-22,12.07,Science Garden,0.0
183479,2022-10-22,12.07,Sitio Wawa,0.0
183480,2022-10-22,12.07,Taytay,0.5
183481,2022-10-22,12.07,Valenzuela NHS,0.0
184080,2022-10-23,12.03,Airport (PAGASA),0.0
184081,2022-10-23,12.03,Antipolo,0.0
184082,2022-10-23,12.03,Bagong Nayon,0.0
184083,2022-10-23,12.03,Boso Boso,0.0
184084,2022-10-23,12.03,Calawis,0.0
184085,2022-10-23,12.03,Guadanoville,1.0
184086,2022-10-23,12.03,Ko-Phil IT Center,29.0
184087,2022-10-23,12.03,La Mesa Dam,1.5
184088,2022-10-23,12.03,Macabud,4.0
184089,2022-10-23,12.03,Mandaluyong,0.0
184090,2022-10-23,12.03,Marikina (Youth Camp),1.5
184091,2022-10-23,12.03,Mt. Aries,0.0
184092,2022-10-23,12.03,Mt. Campana,0.0
184093,2022-10-23,12.03,Mt. Oro,0.0
184094,2022-10-23,12.03,Nangka,0.0
184095,2022-10-23,12.03,Napindan,0.0
184096,2022-10-23,12.03,Pacweld,0.0
184097,2022-10-23,12.03,Pasig City Hall,0.0
184098,2022-10-23,12.03,Pintong Bukawe,0.0
184099,2022-10-23,12.03,Port Area Synop,0.0
184100,2022-10-23,12.03,San Mateo-2,0.0
184101,2022-10-23,12.03,San Pedro 9 Chapel,16.5
184102,2022-10-23,12.03,Science Garden,0.0
184103,2022-10-23,12.03,Sitio Wawa,0.0
184104,2022-10-23,12.03,Taytay,0.0
184105,2022-10-23,12.03,Valenzuela NHS,2.5
184704,2022-10-24,11.97,Airport (PAGASA),0.0
184705,2022-10-24,11.97,Antipolo,2.5
184706,2022-10-24,11.97,Bagong Nayon,0.0
184707,2022-10-24,11.97,Boso Boso,0.0
184708,2022-10-24,11.97,Calawis,0.0
184709,2022-10-24,11.97,Guadanoville,0.0
184710,2022-10-24,11.97,Ko-Phil IT Center,0.0
184711,2022-10-24,11.97,La Mesa Dam,0.0
184712,2022-10-24,11.97,Macabud,0.5
184713,2022-10-24,11.97,Mandaluyong,0.0
184714,2022-10-24,11.97,Marikina (Youth Camp),1.0
184715,2022-10-24,11.97,Mt. Aries,0.0
184716,2022-10-24,11.97,Mt. Campana,0.0
184717,2022-10-24,11.97,Mt. Oro,0.0
184718,2022-10-24,11.97,Nangka,0.0
184719,2022-10-24,11.97,Napindan,0.0
184720,2022-10-24,11.97,Pacweld,0.0
184721,2022-10-24,11.97,Pasig City Hall,0.0
184722,2022-10-24,11.97,Pintong Bukawe,0.0
184723,2022-10-24,11.97,Port Area Synop,23.0
184724,2022-10-24,11.97,San Mateo-2,0.0
184725,2022-10-24,11.97,San Pedro 9 Chapel,0.0
184726,2022-10-24,11.97,Science Garden,0.0
184727,2022-10-24,11.97,Sitio Wawa,0.0
184728,2022-10-24,11.97,Taytay,2.5
184729,2022-10-24,11.97,Valenzuela NHS,0.0
185328,2022-10-25,11.96,Airport (PAGASA),0.0
185329,2022-10-25,11.96,Antipolo,0.5
185330,2022-10-25,11.96,Bagong Nayon,0.0
185331,2022-10-25,11.96,Boso Boso,0.0
185332,2022-10-25,11.96,Calawis,0.0
185333,2022-10-25,11.96,Guadanoville,0.0
185334,2022-10-25,11.96,Ko-Phil IT Center,0.0
185335,2022-10-25,11.96,La Mesa Dam,0.0
185336,2022-10-25,11.96,Macabud,0.0
185337,2022-10-25,11.96,Mandaluyong,3.0
185338,2022-10-25,11.96,Marikina (Youth Camp),0.0
185339,2022-10-25,11.96,Mt. Aries,0.0
185340,2022-10-25,11.96,Mt. Campana,0.0
185341,2022-10-25,11.96,Mt. Oro,0.0
185342,2022-10-25,11.96,Nangka,0.0
185343,2022-10-25,11.96,Napindan,0.0
185344,2022-10-25,11.96,Pacweld,0.0
185345,2022-10-25,11.96,Pasig City Hall,0.0
185346,2022-10-25,11.96,Pintong Bukawe,0.0
185347,2022-10-25,11.96,Port Area Synop,0.0
185348,2022-10-25,11.96,San Mateo-2,0.0
185349,2022-10-25,11.96,San Pedro 9 Chapel,0.0
185350,2022-10-25,11.96,Science Garden,0.0
185351,2022-10-25,11.96,Sitio Wawa,0.0
185352,2022-10-25,11.96,Taytay,0.0
185353,2022-10-25,11.96,Valenzuela NHS,0.0
185952,2022-10-26,14.11,Airport (PAGASA),72.0
185953,2022-10-26,14.11,Antipolo,89.0
185954,2022-10-26,14.11,Bagong Nayon,94.5
185955,2022-10-26,14.11,Boso Boso,111.0
185956,2022-10-26,14.11,Calawis,93.5
185957,2022-10-26,14.11,Guadanoville,53.0
185958,2022-10-26,14.11,Ko-Phil IT Center,48.5
185959,2022-10-26,14.11,La Mesa Dam,53.5
185960,2022-10-26,14.11,Macabud,42.0
185961,2022-10-26,14.11,Mandaluyong,64.5
185962,2022-10-26,14.11,Marikina (Youth Camp),2.0
185963,2022-10-26,14.11,Mt. Aries,102.0
185964,2022-10-26,14.11,Mt. Campana,118.0
185965,2022-10-26,14.11,Mt. Oro,51.0
185966,2022-10-26,14.11,Nangka,80.0
185967,2022-10-26,14.11,Napindan,75.0
185968,2022-10-26,14.11,Pacweld,47.5
185969,2022-10-26,14.11,Pasig City Hall,0.0
185970,2022-10-26,14.11,Pintong Bukawe,0.0
185971,2022-10-26,14.11,Port Area Synop,62.0
185972,2022-10-26,14.11,San Mateo-2,72.5
185973,2022-10-26,14.11,San Pedro 9 Chapel,37.0
185974,2022-10-26,14.11,Science Garden,74.0
185975,2022-10-26,14.11,Sitio Wawa,66.0
185976,2022-10-26,14.11,Taytay,84.0
185977,2022-10-26,14.11,Valenzuela NHS,48.0
186576,2022-10-27,12.5,Airport (PAGASA),2.0
186577,2022-10-27,12.5,Antipolo,1.5
186578,2022-10-27,12.5,Bagong Nayon,1.0
186579,2022-10-27,12.5,Boso Boso,1.0
186580,2022-10-27,12.5,Calawis,2.0
186581,2022-10-27,12.5,Guadanoville,0.5
186582,2022-10-27,12.5,Ko-Phil IT Center,0.5
186583,2022-10-27,12.5,La Mesa Dam,0.5
186584,2022-10-27,12.5,Macabud,0.5
186585,2022-10-27,12.5,Mandaluyong,1.0
186586,2022-10-27,12.5,Marikina (Youth Camp),0.5
186587,2022-10-27,12.5,Mt. Aries,1.0
186588,2022-10-27,12.5,Mt. Campana,4.0
186589,2022-10-27,12.5,Mt. Oro,1.0
186590,2022-10-27,12.5,Nangka,1.0
186591,2022-10-27,12.5,Napindan,1.0
186592,2022-10-27,12.5,Pacweld,0.0
186593,2022-10-27,12.5,Pasig City Hall,0.0
186594,2022-10-27,12.5,Pintong Bukawe,0.0
186595,2022-10-27,12.5,Port Area Synop,0.5
186596,2022-10-27,12.5,San Mateo-2,0.5
186597,2022-10-27,12.5,San Pedro 9 Chapel,0.0
186598,2022-10-27,12.5,Science Garden,0.0
186599,2022-10-27,12.5,Sitio Wawa,1.5
186600,2022-10-27,12.5,Taytay,2.0
186601,2022-10-27,12.5,Valenzuela NHS,0.0
187200,2022-10-28,12.25,Airport (PAGASA),0.0
187201,2022-10-28,12.25,Antipolo,0.0
187202,2022-10-28,12.25,Bagong Nayon,0.0
187203,2022-10-28,12.25,Boso Boso,0.0
187204,2022-10-28,12.25,Calawis,0.0
187205,2022-10-28,12.25,Guadanoville,0.0
187206,2022-10-28,12.25,Ko-Phil IT Center,0.0
187207,2022-10-28,12.25,La Mesa Dam,0.0
187208,2022-10-28,12.25,Macabud,0.0
187209,2022-10-28,12.25,Mandaluyong,0.0
187210,2022-10-28,12.25,Marikina (Youth Camp),0.0
187211,2022-10-28,12.25,Mt. Aries,0.0
187212,2022-10-28,12.25,Mt. Campana,0.0
187213,2022-10-28,12.25,Mt. Oro,0.0
187214,2022-10-28,12.25,Nangka,0.0
187215,2022-10-28,12.25,Napindan,0.0
187216,2022-10-28,12.25,Pacweld,0.0
187217,2022-10-28,12.25,Pasig City Hall,0.0
187218,2022-10-28,12.25,Pintong Bukawe,0.0
187219,2022-10-28,12.25,Port Area Synop,0.0
187220,2022-10-28,12.25,San Mateo-2,0.0
187221,2022-10-28,12.25,San Pedro 9 Chapel,0.0
187222,2022-10-28,12.25,Science Garden,0.0
187223,2022-10-28,12.25,Sitio Wawa,0.0
187224,2022-10-28,12.25,Taytay,0.0
187225,2022-10-28,12.25,Valenzuela NHS,0.0
187824,2022-10-29,12.79,Airport (PAGASA),18.0
187825,2022-10-29,12.79,Antipolo,33.5
187826,2022-10-29,12.79,Bagong Nayon,23.5
187827,2022-10-29,12.79,Boso Boso,39.0
187828,2022-10-29,12.79,Calawis,27.0
187829,2022-10-29,12.79,Guadanoville,9.0
187830,2022-10-29,12.79,Ko-Phil IT Center,8.0
187831,2022-10-29,12.79,La Mesa Dam,11.5
187832,2022-10-29,12.79,Macabud,19.0
187833,2022-10-29,12.79,Mandaluyong,11.0
187834,2022-10-29,12.79,Marikina (Youth Camp),1.5
187835,2022-10-29,12.79,Mt. Aries,28.0
187836,2022-10-29,12.79,Mt. Campana,52.0
187837,2022-10-29,12.79,Mt. Oro,20.0
187838,2022-10-29,12.79,Nangka,17.0
187839,2022-10-29,12.79,Napindan,10.0
187840,2022-10-29,12.79,Pacweld,8.0
187841,2022-10-29,12.79,Pasig City Hall,0.0
187842,2022-10-29,12.79,Pintong Bukawe,27.5
187843,2022-10-29,12.79,Port Area Synop,10.0
187844,2022-10-29,12.79,San Mateo-2,17.5
187845,2022-10-29,12.79,San Pedro 9 Chapel,0.0
187846,2022-10-29,12.79,Science Garden,14.0
187847,2022-10-29,12.79,Sitio Wawa,22.0
187848,2022-10-29,12.79,Taytay,28.0
187849,2022-10-29,12.79,Valenzuela NHS,6.5
188448,2022-10-30,17.28,Airport (PAGASA),208.0
188449,2022-10-30,17.28,Antipolo,156.5
188450,2022-10-30,17.28,Bagong Nayon,152.0
188451,2022-10-30,17.28,Boso Boso,169.0
188452,2022-10-30,17.28,Calawis,156.0
188453,2022-10-30,17.28,Guadanoville,125.0
188454,2022-10-30,17.28,Ko-Phil IT Center,112.5
188455,2022-10-30,17.28,La Mesa Dam,118.5
188456,2022-10-30,17.28,Macabud,159.5
188457,2022-10-30,17.28,Mandaluyong,148.0
188458,2022-10-30,17.28,Marikina (Youth Camp),8.0
188459,2022-10-30,17.28,Mt. Aries,132.0
188460,2022-10-30,17.28,Mt. Campana,187.0
188461,2022-10-30,17.28,Mt. Oro,139.0
188462,2022-10-30,17.28,Nangka,131.0
188463,2022-10-30,17.28,Napindan,181.0
188464,2022-10-30,17.28,Pacweld,122.0
188465,2022-10-30,17.28,Pasig City Hall,0.0
188466,2022-10-30,17.28,Pintong Bukawe,158.5
188467,2022-10-30,17.28,Port Area Synop,139.5
188468,2022-10-30,17.28,San Mateo-2,98.5
188469,2022-10-30,17.28,San Pedro 9 Chapel,101.0
188470,2022-10-30,17.28,Science Garden,133.0
188471,2022-10-30,17.28,Sitio Wawa,150.0
188472,2022-10-30,17.28,Taytay,146.0
188473,2022-10-30,17.28,Valenzuela NHS,111.0
189072,2022-10-31,13.86,Airport (PAGASA),6.0
189073,2022-10-31,13.86,Antipolo,10.0
189074,2022-10-31,13.86,Bagong Nayon,12.5
189075,2022-10-31,13.86,Boso Boso,15.0
189076,2022-10-31,13.86,Calawis,5.0
189077,2022-10-31,13.86,Guadanoville,8.0
189078,2022-10-31,13.86,Ko-Phil IT Center,12.5
189079,2022-10-31,13.86,La Mesa Dam,9.0
189080,2022-10-31,13.86,Macabud,8.0
189081,2022-10-31,13.86,Mandaluyong,7.5
189082,2022-10-31,13.86,Marikina (Youth Camp),0.5
189083,2022-10-31,13.86,Mt. Aries,13.0
189084,2022-10-31,13.86,Mt. Campana,11.0
189085,2022-10-31,13.86,Mt. Oro,5.0
189086,2022-10-31,13.86,Nangka,8.0
189087,2022-10-31,13.86,Napindan,7.0
189088,2022-10-31,13.86,Pacweld,10.0
189089,2022-10-31,13.86,Pasig City Hall,0.0
189090,2022-10-31,13.86,Pintong Bukawe,20.0
189091,2022-10-31,13.86,Port Area Synop,7.0
189092,2022-10-31,13.86,San Mateo-2,9.0
189093,2022-10-31,13.86,San Pedro 9 Chapel,9.5
189094,2022-10-31,13.86,Science Garden,11.0
189095,2022-10-31,13.86,Sitio Wawa,10.5
189096,2022-10-31,13.86,Taytay,6.5
189097,2022-10-31,13.86,Valenzuela NHS,11.0
189696,2022-11-01,11.42,Airport (PAGASA),1.0
189697,2022-11-01,11.42,Antipolo,2.5
189698,2022-11-01,11.42,Bagong Nayon,3.5
189699,2022-11-01,11.42,Boso Boso,0.0
189700,2022-11-01,11.42,Calawis,4.5
189701,2022-11-01,11.42,Guadanoville,5.0
189702,2022-11-01,11.42,Ko-Phil IT Center,5.5
189703,2022-11-01,11.42,La Mesa Dam,4.0
189704,2022-11-01,11.42,Macabud,3.0
189705,2022-11-01,11.42,Mandaluyong,2.5
189706,2022-11-01,11.42,Marikina (Youth Camp),0.5
189707,2022-11-01,11.42,Mt. Aries,0.0
189708,2022-11-01,11.42,Mt. Campana,0.0
189709,2022-11-01,11.42,Mt. Oro,0.0
189710,2022-11-01,11.42,Nangka,0.0
189711,2022-11-01,11.42,Napindan,0.0
189712,2022-11-01,11.42,Pacweld,0.0
189713,2022-11-01,11.42,Pasig City Hall,0.0
189714,2022-11-01,11.42,Pintong Bukawe,6.0
189715,2022-11-01,11.42,Port Area Synop,2.5
189716,2022-11-01,11.42,San Mateo-2,6.0
189717,2022-11-01,11.42,San Pedro 9 Chapel,6.0
189718,2022-11-01,11.42,Science Garden,2.0
189719,2022-11-01,11.42,Sitio Wawa,6.0
189720,2022-11-01,11.42,Taytay,1.0
189721,2022-11-01,11.42,Valenzuela NHS,6.0
190320,2022-11-02,13.05,Airport (PAGASA),8.5
190321,2022-11-02,13.05,Antipolo,9.0
190322,2022-11-02,13.05,Bagong Nayon,5.0
190323,2022-11-02,13.05,Boso Boso,10.0
190324,2022-11-02,13.05,Calawis,8.5
190325,2022-11-02,13.05,Guadanoville,0.5
190326,2022-11-02,13.05,Ko-Phil IT Center,0.5
190327,2022-11-02,13.05,La Mesa Dam,0.0
190328,2022-11-02,13.05,Macabud,1.0
190329,2022-11-02,13.05,Mandaluyong,3.5
190330,2022-11-02,13.05,Marikina (Youth Camp),0.5
190331,2022-11-02,13.05,Mt. Aries,9.0
190332,2022-11-02,13.05,Mt. Campana,7.0
